length,maxspeed,geometry,highway,cost,incoming_cell,outgoing_cell,lca_res,id
23.272000000000002,20.0,"LINESTRING (-123.02332305908203 49.22166061401367, -123.02339935302734 49.22166061401367, -123.02364349365234 49.22166061401367)",service,4.188960000000001,644733726552176270,644733726552047968,9,30408
29.372,50.0,"LINESTRING (-123.02364349365234 49.22166061401367, -123.02362823486328 49.221832275390625, -123.02362060546875 49.221858978271484, -123.02361297607422 49.221923828125)",primary,2.1147839999999998,644733726552052850,644733726552176270,9,30409
23.272000000000002,20.0,"LINESTRING (-123.02364349365234 49.22166061401367, -123.02339935302734 49.22166061401367, -123.02332305908203 49.22166061401367)",service,4.188960000000001,644733726552047968,644733726552176270,9,30410
39.19,20.0,"LINESTRING (-123.00360107421875 49.230655670166016, -123.00398254394531 49.23078536987305, -123.00408172607422 49.23081588745117)",service,7.0542,644733726528178324,644733726528202782,10,30411
48.86600000000001,20.0,"LINESTRING (-122.94221496582031 49.22196960449219, -122.94185638427734 49.221675872802734, -122.94184112548828 49.22166061401367, -122.94180297851562 49.221622467041016)",service,8.795880000000002,644733726886593573,644733726886607492,10,30412
94.52199999999999,20.0,"LINESTRING (-123.01941680908203 49.21564865112305, -123.01939392089844 49.21523666381836, -123.01927185058594 49.21506118774414, -123.01925659179688 49.21489715576172, -123.01924133300781 49.21481704711914)",service,17.013959999999997,644733726532776245,644733726532637034,9,30413
27.219,20.0,"LINESTRING (-122.96466827392578 49.24705123901367, -122.96504211425781 49.2470703125)",service,4.89942,644733726809563481,644733726809570674,10,30414
19.936,20.0,"LINESTRING (-122.96597290039062 49.2497444152832, -122.96597290039062 49.24989700317383, -122.96597290039062 49.24992370605469)",service,3.58848,644733726808512074,644733726808510476,11,30415
223.051,20.0,"LINESTRING (-122.97259521484375 49.25216293334961, -122.97252655029297 49.25227355957031, -122.97252655029297 49.25227737426758, -122.9725341796875 49.25304412841797, -122.97254943847656 49.25308609008789, -122.97256469726562 49.25312042236328, -122.97260284423828 49.253150939941406, -122.97265625 49.25316619873047, -122.97270965576172 49.25315475463867, -122.97274780273438 49.25313186645508, -122.97277069091797 49.25309371948242, -122.97278594970703 49.253055572509766, -122.97285461425781 49.25288772583008, -122.97286987304688 49.25285339355469, -122.97286224365234 49.25246047973633, -122.97286224365234 49.25236511230469, -122.97278594970703 49.25226593017578)",service,40.14918,644733694783833460,644733694783787816,9,30416
65.234,30.0,"LINESTRING (-122.97259521484375 49.25216293334961, -122.97256469726562 49.252017974853516, -122.97256469726562 49.251983642578125, -122.97245788574219 49.251895904541016, -122.9725341796875 49.251808166503906, -122.97274780273438 49.25167465209961)","['residential', 'service']",7.828079999999999,644733694783973020,644733694783787816,9,30417
223.051,20.0,"LINESTRING (-122.97278594970703 49.25226593017578, -122.97286224365234 49.25236511230469, -122.97286224365234 49.25246047973633, -122.97286987304688 49.25285339355469, -122.97285461425781 49.25288772583008, -122.97278594970703 49.253055572509766, -122.97277069091797 49.25309371948242, -122.97274780273438 49.25313186645508, -122.97270965576172 49.25315475463867, -122.97265625 49.25316619873047, -122.97260284423828 49.253150939941406, -122.97256469726562 49.25312042236328, -122.97254943847656 49.25308609008789, -122.9725341796875 49.25304412841797, -122.97252655029297 49.25227737426758, -122.97252655029297 49.25227355957031, -122.97259521484375 49.25216293334961)",service,40.14918,644733694783787816,644733694783833460,9,30418
26.197,20.0,"LINESTRING (-122.97278594970703 49.25226593017578, -122.972900390625 49.2522087097168, -122.97291564941406 49.25206756591797)",service,4.71546,644733694783956716,644733694783833460,9,30419
26.723,20.0,"LINESTRING (-123.01349639892578 49.26448440551758, -123.01349639892578 49.26438903808594, -123.01349639892578 49.264244079589844)",service,4.81014,644733694803065437,644733694803108890,9,30420
81.953,50.0,"LINESTRING (-123.01349639892578 49.26448440551758, -123.01309204101562 49.26447677612305, -123.01236724853516 49.264469146728516)",tertiary,5.900616,644733694802939032,644733694803108890,9,30421
55.370000000000005,50.0,"LINESTRING (-123.01349639892578 49.26448440551758, -123.01374053955078 49.264488220214844, -123.01409912109375 49.26449203491211, -123.01414489746094 49.26449203491211, -123.0142593383789 49.26449203491211)",tertiary,3.9866400000000004,644733694803086410,644733694803108890,10,30422
26.723,20.0,"LINESTRING (-123.01349639892578 49.264244079589844, -123.01349639892578 49.26438903808594, -123.01349639892578 49.26448440551758)",service,4.81014,644733694803108890,644733694803065437,9,30423
8.304,20.0,"LINESTRING (-123.0124740600586 49.263832092285156, -123.01242065429688 49.263832092285156, -123.01235961914062 49.263832092285156)",service,1.49472,644733694803076301,644733694803076888,11,30424
8.323,20.0,"LINESTRING (-123.0124740600586 49.2641487121582, -123.0124282836914 49.2641487121582, -123.01235961914062 49.26414489746094)",service,1.49814,644733694803059744,644733694803060041,12,30425
10.604,20.0,"LINESTRING (-123.01827239990234 49.23887252807617, -123.01827239990234 49.23886489868164, -123.01827239990234 49.23884963989258, -123.01827239990234 49.23877716064453)",service,1.90872,644733726582392163,644733726582392740,11,30426
4.666,30.0,"LINESTRING (-122.97754669189453 49.21971130371094, -122.97754669189453 49.21975326538086)",residential,0.55992,644733726628120346,644733726628120373,13,30427
50.978,20.0,"LINESTRING (-122.9782485961914 49.21971130371094, -122.97754669189453 49.21971130371094)",service,9.17604,644733726628122925,644733726628120373,10,30428
62.788,30.0,"LINESTRING (-122.9775619506836 49.219146728515625, -122.97754669189453 49.21971130371094)",residential,7.534559999999999,644733726628138093,644733726628120373,10,30429
52.469,20.0,"LINESTRING (-122.94165802001953 49.225399017333984, -122.94218444824219 49.22515106201172, -122.94224548339844 49.22512435913086)",service,9.444420000000001,644733726878618016,644733726878597524,10,30430
43.478,20.0,"LINESTRING (-122.94147491455078 49.22520065307617, -122.94109344482422 49.22489929199219)",service,7.826040000000001,644733726878797987,644733726878624595,9,30431
98.79799999999999,20.0,"LINESTRING (-123.0171890258789 49.24916076660156, -123.0171890258789 49.24898910522461, -123.01634216308594 49.24898910522461, -123.01634216308594 49.24915313720703)",service,17.78364,644733694804926878,644733694804932707,10,30432
9.348,20.0,"LINESTRING (-123.01634216308594 49.24915313720703, -123.0163345336914 49.249237060546875)",service,1.6826400000000001,644733694804927565,644733694804926878,11,30433
131.9,20.0,"LINESTRING (-122.98735046386719 49.22422790527344, -122.98733520507812 49.223793029785156, -122.9873275756836 49.223751068115234, -122.9873275756836 49.22372055053711, -122.98731231689453 49.22368240356445, -122.98724365234375 49.22366714477539, -122.98717498779297 49.22367858886719, -122.98715209960938 49.22371292114258, -122.9871597290039 49.22374725341797, -122.98716735839844 49.22414779663086, -122.9871597290039 49.224220275878906)",service,23.742,644733726564362266,644733726564363008,11,30434
29.28,20.0,"LINESTRING (-122.98735046386719 49.22422790527344, -122.98735046386719 49.2243766784668, -122.98735809326172 49.224491119384766)",service,5.2704,644733726564360795,644733726564363008,11,30435
13.877,20.0,"LINESTRING (-122.98735046386719 49.22422790527344, -122.9871597290039 49.224220275878906)",service,2.49786,644733726564363008,644733726564362266,11,30436
20.529,20.0,"LINESTRING (-122.9871597290039 49.224220275878906, -122.98709869384766 49.22429656982422, -122.98703002929688 49.22438430786133)",service,3.69522,644733726564360323,644733726564362266,11,30437
22.669,20.0,"LINESTRING (-122.9932632446289 49.290069580078125, -122.99310302734375 49.290164947509766, -122.9930648803711 49.29022216796875)",service,4.08042,644733694772857900,644733694772978304,9,30438
12.296,20.0,"LINESTRING (-122.9932632446289 49.290069580078125, -122.9932861328125 49.29008865356445, -122.9933853149414 49.29014587402344)",service,2.21328,644733694772857192,644733694772978304,9,30439
194.79999999999998,20.0,"LINESTRING (-122.9932632446289 49.290069580078125, -122.99451446533203 49.289363861083984, -122.9948959350586 49.2890625, -122.99492645263672 49.289005279541016, -122.99491119384766 49.28894805908203, -122.99486541748047 49.288909912109375, -122.99481964111328 49.28887176513672, -122.99475860595703 49.288818359375)",service,35.064,644733694773924084,644733694772978304,8,30440
65.682,20.0,"LINESTRING (-122.9930648803711 49.29022216796875, -122.9930648803711 49.2902946472168, -122.99357604980469 49.29069137573242)",service,11.82276,644733694772841070,644733694772857900,10,30441
37.96,20.0,"LINESTRING (-122.9930648803711 49.29022216796875, -122.99275970458984 49.29037094116211, -122.9926986694336 49.29045486450195)",service,6.832800000000001,644733694772865054,644733694772857900,10,30442
22.669,20.0,"LINESTRING (-122.9930648803711 49.29022216796875, -122.99310302734375 49.290164947509766, -122.9932632446289 49.290069580078125)",service,4.08042,644733694772978304,644733694772857900,9,30443
11.805,20.0,"LINESTRING (-122.99551391601562 49.290016174316406, -122.99540710449219 49.290096282958984)",service,2.1249000000000002,644733694772795632,644733694772793768,11,30444
97.909,20.0,"LINESTRING (-122.99540710449219 49.290096282958984, -122.99531555175781 49.29022979736328, -122.99513244628906 49.29042434692383, -122.99490356445312 49.290714263916016, -122.99480438232422 49.2908821105957)",service,17.623620000000003,644733694772787107,644733694772793768,10,30445
170.10799999999998,20.0,"LINESTRING (-122.99540710449219 49.290096282958984, -122.99519348144531 49.29018783569336, -122.99512481689453 49.290225982666016, -122.99405670166016 49.29081344604492, -122.99396514892578 49.29085159301758, -122.99385070800781 49.290855407714844, -122.99374389648438 49.29082107543945, -122.99357604980469 49.29069137573242)",service,30.619439999999997,644733694772841070,644733694772793768,9,30446
20.792,50.0,"LINESTRING (-122.99220275878906 49.26802444458008, -122.9922103881836 49.26783752441406)",tertiary,1.4970240000000001,644733694723701316,644733694723515665,9,30447
49.830999999999996,30.0,"LINESTRING (-122.99220275878906 49.26802444458008, -122.9920883178711 49.26802062988281, -122.99207305908203 49.26802062988281, -122.99151611328125 49.26802062988281)",residential,5.9797199999999995,644733694723573835,644733694723515665,9,30448
29.717,50.0,"LINESTRING (-122.99220275878906 49.26802444458008, -122.99220275878906 49.26823425292969, -122.9922103881836 49.26829147338867)",tertiary,2.139624,644733694723501490,644733694723515665,10,30449
21.595,30.0,"LINESTRING (-122.99055480957031 49.26801681518555, -122.99076843261719 49.26802062988281, -122.99085235595703 49.26802062988281)",residential,2.5913999999999997,644733694720643165,644733694720644140,11,30450
13.149,20.0,"LINESTRING (-122.99000549316406 49.25827407836914, -122.99000549316406 49.258392333984375)",service,2.36682,644733694781325613,644733694781327646,11,30451
44.074999999999996,40.0,"LINESTRING (-122.92405700683594 49.28921127319336, -122.92371368408203 49.28913116455078, -122.92359924316406 49.28910446166992, -122.9234848022461 49.28907775878906)",unclassified,3.9667499999999998,644733695010290526,644733695010335568,9,30452
17.826,20.0,"LINESTRING (-122.92405700683594 49.28921127319336, -122.9240951538086 49.28915023803711, -122.92414855957031 49.2890625)",service,3.20868,644733695010325826,644733695010335568,10,30453
110.38800000000002,40.0,"LINESTRING (-122.92405700683594 49.28921127319336, -122.92501831054688 49.28947830200195, -122.92513275146484 49.28948974609375, -122.9251937866211 49.28948974609375, -122.92525482177734 49.28948211669922, -122.92532348632812 49.289466857910156, -122.92536163330078 49.28945541381836, -122.92539978027344 49.2894401550293, -122.92544555664062 49.289398193359375)",unclassified,9.934920000000002,644733695010742480,644733695010335568,8,30454
24.373,40.0,"LINESTRING (-122.9234848022461 49.28907775878906, -122.92317199707031 49.288997650146484)",unclassified,2.1935700000000002,644733695010290072,644733695010290526,11,30455
54.637,20.0,"LINESTRING (-122.9234848022461 49.28907775878906, -122.9234619140625 49.28902053833008, -122.92343139648438 49.28892135620117, -122.92314147949219 49.28885269165039, -122.92294311523438 49.288841247558594)",service,9.834660000000001,644733695010276577,644733695010290526,10,30456
44.075,40.0,"LINESTRING (-122.9234848022461 49.28907775878906, -122.92359924316406 49.28910446166992, -122.92371368408203 49.28913116455078, -122.92405700683594 49.28921127319336)",unclassified,3.96675,644733695010335568,644733695010290526,9,30457
24.373,40.0,"LINESTRING (-122.9234848022461 49.28907775878906, -122.92317199707031 49.288997650146484)",unclassified,2.1935700000000002,644733695010290526,644733695010290072,11,30458
27.439,40.0,"LINESTRING (-122.92317199707031 49.288997650146484, -122.92304992675781 49.288944244384766, -122.92284393310547 49.288875579833984)",unclassified,2.46951,644733695010286370,644733695010290072,10,30459
44.542,20.0,"LINESTRING (-123.01158142089844 49.265625, -123.0115737915039 49.26602554321289)",service,8.017560000000001,644733694803044770,644733694803044045,11,30460
25.031,20.0,"LINESTRING (-123.0115737915039 49.26602554321289, -123.01144409179688 49.266029357910156, -123.01136779785156 49.26599884033203, -123.01129913330078 49.26593017578125)",service,4.50558,644733694801795872,644733694803044045,8,30461
20.784,20.0,"LINESTRING (-123.0115737915039 49.26602554321289, -123.0115737915039 49.26612091064453, -123.0115737915039 49.266212463378906)",service,3.74112,644733694803026085,644733694803044045,10,30462
99.585,20.0,"LINESTRING (-123.01130676269531 49.265769958496094, -123.01102447509766 49.26576232910156, -123.0107650756836 49.2657585144043, -123.0107192993164 49.265785217285156, -123.0107192993164 49.26589584350586, -123.0107650756836 49.265926361083984, -123.01129913330078 49.26593017578125)",service,17.9253,644733694801795872,644733694802997868,8,30463
81.04799999999999,20.0,"LINESTRING (-123.01130676269531 49.265769958496094, -123.01139068603516 49.26567840576172, -123.01141357421875 49.265621185302734, -123.01141357421875 49.2656135559082, -123.01141357421875 49.26521682739258, -123.01141357421875 49.265201568603516, -123.01129913330078 49.2651252746582, -123.01124572753906 49.265113830566406)",service,14.588639999999998,644733694803006600,644733694802997868,10,30464
10.104,50.0,"LINESTRING (-122.93540954589844 49.230228424072266, -122.93549346923828 49.23030090332031)",tertiary,0.7274879999999999,644733726798272592,644733726798272785,12,30465
30.365,20.0,"LINESTRING (-122.93540954589844 49.230228424072266, -122.93531036376953 49.23030090332031, -122.93529510498047 49.23032760620117, -122.93528747558594 49.23036575317383, -122.935302734375 49.23041915893555, -122.9353256225586 49.230438232421875, -122.93535614013672 49.23046112060547)",service,5.4657,644733726798270709,644733726798272785,11,30466
66.714,50.0,"LINESTRING (-122.93540954589844 49.230228424072266, -122.93521881103516 49.23007583618164, -122.93482971191406 49.22976303100586)",tertiary,4.803408,644733726799210726,644733726798272785,8,30467
17.187,20.0,"LINESTRING (-122.98055267333984 49.22626876831055, -122.98068237304688 49.22626876831055, -122.98078918457031 49.22626495361328)",service,3.0936600000000003,644733726563720334,644733726563713930,10,30468
14.433,30.0,"LINESTRING (-122.98079681396484 49.22613525390625, -122.98078918457031 49.22626495361328)",residential,1.73196,644733726563715690,644733726563720334,10,30469
315.48999999999995,30.0,"LINESTRING (-122.98078918457031 49.22626495361328, -122.98080444335938 49.22669219970703, -122.9808120727539 49.228118896484375, -122.9808120727539 49.22884750366211, -122.98080444335938 49.2288818359375, -122.98079681396484 49.228912353515625, -122.98075103759766 49.22898864746094, -122.9807357788086 49.229007720947266, -122.9806900024414 49.229087829589844)",residential,37.858799999999995,644733726555850585,644733726563720334,7,30470
17.187,20.0,"LINESTRING (-122.98078918457031 49.22626495361328, -122.98068237304688 49.22626876831055, -122.98055267333984 49.22626876831055)",service,3.0936600000000003,644733726563713930,644733726563720334,10,30471
18.292,20.0,"LINESTRING (-122.98054504394531 49.226112365722656, -122.9806900024414 49.22611618041992, -122.98079681396484 49.22611618041992)",service,3.2925600000000004,644733726563715685,644733726563713376,11,30472
17.73,20.0,"LINESTRING (-122.98055267333984 49.22590255737305, -122.98068237304688 49.22590255737305, -122.98079681396484 49.22590255737305)",service,3.1914000000000002,644733726564660525,644733726564655785,10,30473
13.023,20.0,"LINESTRING (-122.98052215576172 49.22576141357422, -122.98068237304688 49.22576141357422, -122.9806900024414 49.22574996948242)",service,2.34414,644733726564657750,644733726564655435,11,30474
7.757,20.0,"LINESTRING (-122.9806900024414 49.22574996948242, -122.98079681396484 49.22574996948242)",service,1.39626,644733726564662576,644733726564657750,10,30475
13.428,20.0,"LINESTRING (-122.9806900024414 49.22574996948242, -122.98068237304688 49.22573471069336, -122.98052215576172 49.225730895996094)",service,2.41704,644733726564655466,644733726564657750,11,30476
13.023,20.0,"LINESTRING (-122.9806900024414 49.22574996948242, -122.98068237304688 49.22576141357422, -122.98052215576172 49.22576141357422)",service,2.34414,644733726564655435,644733726564657750,11,30477
13.428,20.0,"LINESTRING (-122.98052215576172 49.225730895996094, -122.98068237304688 49.22573471069336, -122.9806900024414 49.22574996948242)",service,2.41704,644733726564657750,644733726564655466,11,30478
8.229,20.0,"LINESTRING (-122.98004913330078 49.22576904296875, -122.98007202148438 49.2256965637207)",service,1.48122,644733726568665922,644733726568665836,12,30479
8.229,20.0,"LINESTRING (-122.98004913330078 49.22576904296875, -122.98002624511719 49.2256965637207)",service,1.48122,644733726568665637,644733726568665836,12,30480
21.707,20.0,"LINESTRING (-122.97978210449219 49.22585678100586, -122.98004913330078 49.22576904296875)",service,3.9072600000000004,644733726568666841,644733726568665836,11,30481
8.229,20.0,"LINESTRING (-122.98004913330078 49.22576904296875, -122.98007202148438 49.2256965637207)",service,1.48122,644733726568665836,644733726568665922,12,30482
8.229,20.0,"LINESTRING (-122.98004913330078 49.22576904296875, -122.98002624511719 49.2256965637207)",service,1.48122,644733726568665836,644733726568665637,12,30483
24.516,20.0,"LINESTRING (-122.97999572753906 49.22600555419922, -122.97997283935547 49.2259407043457, -122.97994232177734 49.22591018676758, -122.97978210449219 49.22585678100586)",service,4.4128799999999995,644733726568666841,644733726568651412,10,30484
25.076,20.0,"LINESTRING (-122.97976684570312 49.22563171386719, -122.97976684570312 49.225746154785156, -122.97978210449219 49.22585678100586)",service,4.51368,644733726568666841,644733726568665252,11,30485
9.756,20.0,"LINESTRING (-123.01546478271484 49.2541618347168, -123.01546478271484 49.25407409667969)",service,1.75608,644733694804632597,644733694804632794,12,30486
23.831,20.0,"LINESTRING (-123.01546478271484 49.2541618347168, -123.0152359008789 49.254154205322266, -123.01513671875 49.254154205322266)",service,4.28958,644733694804695218,644733694804632794,9,30487
45.599999999999994,20.0,"LINESTRING (-123.01546478271484 49.2541618347168, -123.01546478271484 49.25431823730469, -123.01548767089844 49.25437545776367, -123.01554107666016 49.25442123413086, -123.0156021118164 49.25444412231445, -123.01567077636719 49.25445556640625, -123.01573944091797 49.25445556640625)",service,8.207999999999998,644733694804508916,644733694804632794,9,30488
110.443,20.0,"LINESTRING (-123.01546478271484 49.2541618347168, -123.01586151123047 49.254173278808594, -123.01626586914062 49.254150390625, -123.01659393310547 49.254150390625, -123.01698303222656 49.254173278808594)",service,19.87974,644733694804682765,644733694804632794,9,30489
9.756,20.0,"LINESTRING (-123.01546478271484 49.2541618347168, -123.01546478271484 49.25407409667969)",service,1.75608,644733694804632794,644733694804632597,12,30490
45.599999999999994,20.0,"LINESTRING (-123.01573944091797 49.25445556640625, -123.01567077636719 49.25445556640625, -123.0156021118164 49.25444412231445, -123.01554107666016 49.25442123413086, -123.01548767089844 49.25437545776367, -123.01546478271484 49.25431823730469, -123.01546478271484 49.2541618347168)",service,8.207999999999998,644733694804632794,644733694804508916,9,30491
49.538000000000004,20.0,"LINESTRING (-123.01790618896484 49.25544738769531, -123.01837158203125 49.255462646484375, -123.01842498779297 49.25546646118164, -123.01858520507812 49.25548553466797)",service,8.91684,644733694807587934,644733694807581739,10,30492
6.765,30.0,"LINESTRING (-123.0186767578125 49.25547409057617, -123.01858520507812 49.25548553466797)",residential,0.8117999999999999,644733694807585073,644733694807587934,11,30493
29.836,20.0,"LINESTRING (-123.01858520507812 49.25548553466797, -123.01847839355469 49.255409240722656, -123.01844024658203 49.25539016723633, -123.0184326171875 49.25525665283203)",service,5.37048,644733694807573697,644733694807587934,10,30494
49.538000000000004,20.0,"LINESTRING (-123.01858520507812 49.25548553466797, -123.01842498779297 49.25546646118164, -123.01837158203125 49.255462646484375, -123.01790618896484 49.25544738769531)",service,8.91684,644733694807581739,644733694807587934,10,30495
29.836000000000002,20.0,"LINESTRING (-123.0184326171875 49.25525665283203, -123.01844024658203 49.25539016723633, -123.01847839355469 49.255409240722656, -123.01858520507812 49.25548553466797)",service,5.370480000000001,644733694807587934,644733694807573697,10,30496
20.496000000000002,20.0,"LINESTRING (-123.00801849365234 49.25680923461914, -123.00814819335938 49.256813049316406, -123.00830078125 49.256813049316406)",service,3.6892800000000006,644733694808265577,644733694808264901,11,30497
52.598,20.0,"LINESTRING (-123.0025405883789 49.254356384277344, -123.0025405883789 49.253883361816406)",service,9.46764,644733694808111012,644733694808096944,10,30498
18.273,20.0,"LINESTRING (-123.00279235839844 49.253883361816406, -123.0025405883789 49.253883361816406)",service,3.28914,644733694808097588,644733694808096944,11,30499
71.037,20.0,"LINESTRING (-123.0025405883789 49.253883361816406, -123.00228118896484 49.253883361816406, -123.00228118896484 49.25431442260742, -123.00228881835938 49.25435256958008)",service,12.786660000000001,644733694807984228,644733694808096944,9,30500
18.273,20.0,"LINESTRING (-123.00279235839844 49.253883361816406, -123.0025405883789 49.253883361816406)",service,3.28914,644733694808096944,644733694808097588,11,30501
53.022,20.0,"LINESTRING (-123.00279235839844 49.25436019897461, -123.00279235839844 49.253883361816406)",service,9.54396,644733694808109963,644733694808097588,10,30502
18.273,20.0,"LINESTRING (-123.00279235839844 49.253883361816406, -123.00297546386719 49.253883361816406, -123.00304412841797 49.253883361816406)",service,3.28914,644733694808104219,644733694808097588,10,30503
53.025,20.0,"LINESTRING (-123.00303649902344 49.25436019897461, -123.00304412841797 49.253883361816406)",service,9.5445,644733694807927944,644733694808104219,9,30504
18.827,20.0,"LINESTRING (-123.00330352783203 49.253883361816406, -123.00304412841797 49.253883361816406)",service,3.3888600000000006,644733694808102937,644733694808104219,11,30505
18.273,20.0,"LINESTRING (-123.00304412841797 49.253883361816406, -123.00297546386719 49.253883361816406, -123.00279235839844 49.253883361816406)",service,3.28914,644733694808097588,644733694808104219,10,30506
53.449,20.0,"LINESTRING (-123.00330352783203 49.253883361816406, -123.00331115722656 49.254364013671875)",service,9.62082,644733694807925107,644733694808102937,9,30507
18.827,20.0,"LINESTRING (-123.00330352783203 49.253883361816406, -123.00304412841797 49.253883361816406)",service,3.3888600000000006,644733694808104219,644733694808102937,11,30508
19.385,20.0,"LINESTRING (-123.00357055664062 49.25387954711914, -123.00330352783203 49.253883361816406)",service,3.4893000000000005,644733694808040649,644733694808102937,9,30509
19.385,20.0,"LINESTRING (-123.00357055664062 49.25387954711914, -123.00330352783203 49.253883361816406)",service,3.4893000000000005,644733694808102937,644733694808040649,9,30510
91.951,20.0,"LINESTRING (-123.00357055664062 49.25387954711914, -123.00382995605469 49.25387954711914, -123.00382232666016 49.25425720214844, -123.00382232666016 49.25436782836914, -123.0035629272461 49.25436782836914)",service,16.55118,644733694807927411,644733694808040649,9,30511
41.726,20.0,"LINESTRING (-122.9926986694336 49.227237701416016, -122.99268341064453 49.227272033691406, -122.99268341064453 49.22736740112305, -122.99305725097656 49.22736740112305)",service,7.51068,644733726566146083,644733726566333126,9,30512
63.806,20.0,"LINESTRING (-122.9926986694336 49.227237701416016, -122.99310302734375 49.227237701416016, -122.99310302734375 49.2271614074707, -122.99310302734375 49.22710418701172, -122.99308013916016 49.227081298828125, -122.99292755126953 49.22697067260742)",service,11.48508,644733726566322563,644733726566333126,10,30513
29.705,20.0,"LINESTRING (-122.9926986694336 49.227237701416016, -122.9926986694336 49.2271614074707, -122.99269104003906 49.227046966552734, -122.99269104003906 49.22697067260742)",service,5.3469,644733726566318685,644733726566333126,10,30514
41.726,20.0,"LINESTRING (-122.99305725097656 49.22736740112305, -122.99268341064453 49.22736740112305, -122.99268341064453 49.227272033691406, -122.9926986694336 49.227237701416016)",service,7.51068,644733726566333126,644733726566146083,9,30515
33.245,20.0,"LINESTRING (-122.99235534667969 49.226776123046875, -122.99281311035156 49.22677993774414)",service,5.9841,644733726566340241,644733726566321226,10,30516
21.209,20.0,"LINESTRING (-122.99281311035156 49.22677993774414, -122.99281311035156 49.22697067260742)",service,3.8176200000000002,644733726566323497,644733726566340241,10,30517
78.161,20.0,"LINESTRING (-122.99281311035156 49.22677993774414, -122.99282836914062 49.22677993774414, -122.99282836914062 49.22661590576172, -122.9923095703125 49.22661590576172, -122.9923095703125 49.226776123046875, -122.99235534667969 49.226776123046875)",service,14.068980000000002,644733726566321226,644733726566340241,10,30518
118.505,20.0,"LINESTRING (-122.97595977783203 49.257545471191406, -122.97614288330078 49.25774383544922, -122.97620391845703 49.257808685302734, -122.97721099853516 49.25743103027344)",service,21.3309,644733694786557617,644733694786624033,9,30519
34.479,20.0,"LINESTRING (-122.94947814941406 49.27111053466797, -122.94966125488281 49.27116394042969, -122.94993591308594 49.27116394042969)",service,6.20622,644733694819964817,644733694819974500,10,30520
50.489,20.0,"LINESTRING (-123.01496887207031 49.235538482666016, -123.01495361328125 49.235084533691406)",service,9.08802,644733726580562446,644733726580546268,10,30521
64.922,30.0,"LINESTRING (-123.01496887207031 49.235538482666016, -123.0157241821289 49.23552322387695, -123.01575469970703 49.23551940917969, -123.01586151123047 49.235511779785156)",residential,7.790639999999999,644733726580717429,644733726580546268,9,30522
106.05700000000002,30.0,"LINESTRING (-123.01496887207031 49.235538482666016, -123.0147476196289 49.23554229736328, -123.01364135742188 49.23553466796875, -123.01360321044922 49.235530853271484, -123.01351165771484 49.23551559448242)",residential,12.726840000000001,644733726580551000,644733726580546268,10,30523
50.489,20.0,"LINESTRING (-123.01496887207031 49.235538482666016, -123.01495361328125 49.235084533691406)",service,9.08802,644733726580546268,644733726580562446,10,30524
44.538,30.0,"LINESTRING (-123.01351165771484 49.23490524291992, -123.01351165771484 49.23450469970703)",tertiary,5.3445599999999995,644733726580756675,644733726580740307,10,30525
17.735999999999997,20.0,"LINESTRING (-123.01351165771484 49.23490524291992, -123.01338195800781 49.234901428222656, -123.01326751708984 49.234901428222656)",service,3.1924799999999998,644733726580741139,644733726580740307,11,30526
67.868,30.0,"LINESTRING (-123.01351165771484 49.23490524291992, -123.01351165771484 49.2352294921875, -123.01351165771484 49.23536682128906, -123.01351165771484 49.235408782958984, -123.01351165771484 49.23551559448242)",tertiary,8.14416,644733726580551000,644733726580740307,9,30527
17.735999999999997,20.0,"LINESTRING (-123.01326751708984 49.234901428222656, -123.01338195800781 49.234901428222656, -123.01351165771484 49.23490524291992)",service,3.1924799999999998,644733726580740307,644733726580741139,11,30528
26.723,20.0,"LINESTRING (-122.98963928222656 49.25083541870117, -122.98963928222656 49.25059509277344)",service,4.81014,644733694779906886,644733694789774498,7,30529
20.497,20.0,"LINESTRING (-122.98963928222656 49.25059509277344, -122.98979187011719 49.25059127807617, -122.98992156982422 49.25059127807617)",service,3.68946,644733694789773520,644733694789774498,11,30530
93.19399999999999,20.0,"LINESTRING (-122.98963928222656 49.25059509277344, -122.98925018310547 49.2506103515625, -122.9892578125 49.250118255615234, -122.9892578125 49.25002670288086)",service,16.774919999999998,644733694780016771,644733694789774498,7,30531
18.279,20.0,"LINESTRING (-122.98992156982422 49.25059127807617, -122.99017333984375 49.250587463378906)",service,3.29022,644733694789774165,644733694789773520,11,30532
27.153,20.0,"LINESTRING (-122.98991394042969 49.25083541870117, -122.98992156982422 49.25059127807617)",service,4.8875399999999996,644733694789772910,644733694789773520,11,30533
20.497,20.0,"LINESTRING (-122.98992156982422 49.25059127807617, -122.98979187011719 49.25059127807617, -122.98963928222656 49.25059509277344)",service,3.68946,644733694789774498,644733694789773520,11,30534
18.279,20.0,"LINESTRING (-122.98992156982422 49.25059127807617, -122.99017333984375 49.250587463378906)",service,3.29022,644733694789773520,644733694789774165,11,30535
48.68,20.0,"LINESTRING (-122.99017333984375 49.250587463378906, -122.99026489257812 49.250423431396484, -122.99026489257812 49.250160217285156)",service,8.7624,644733694790707084,644733694789774165,8,30536
18.743000000000002,20.0,"LINESTRING (-122.99017333984375 49.250587463378906, -122.99019622802734 49.2506103515625, -122.99020385742188 49.25075149536133)",service,3.3737400000000006,644733694789749894,644733694789774165,10,30537
